,id,book_id,title,authors,decade_year,raw_authors,raw_year,image_url
1106,1154,1301,Moneyball: The Art of Winning an Unfair Game,author_michael___lewis,decade_2000s,Michael   Lewis,2003.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1107,1155,334123,"The Amulet of Samarkand (Bartimaeus, #1)",author_jonathan_stroud,decade_2000s,Jonathan Stroud,2003.0,https://images.gr-assets.com/books/1327877926m/334123.jpg
1108,1156,611298,I Am America (And So Can You!),author_stephen_colbert author_richard_dahm author_paul_dinello author_allison_silverman author_michael_brumm author_eric_drydale author_rob_dubbin author_glenn_eichler author_peter_grosz author_peter_gwinn author_jay_katsir author_laura_krafft author_frank_lesser author_tom_purcell,decade_2000s,"Stephen Colbert, Richard Dahm, Paul Dinello, Allison Silverman, Michael Brumm, Eric Drydale, Rob Dubbin, Glenn Eichler, Peter Grosz, Peter Gwinn, Jay Katsir, Laura Krafft, Frank Lesser, Tom Purcell",2007.0,https://images.gr-assets.com/books/1435873807m/611298.jpg
1109,1157,763362,The One Minute Manager,author_kenneth_h_blanchard author_spencer_johnson,decade_1980s,"Kenneth H. Blanchard, Spencer Johnson",1981.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1110,1158,42697,Exodus,author_leon_uris,decade_1950s,Leon Uris,1958.0,https://images.gr-assets.com/books/1359742531m/42697.jpg
1111,1159,77163,Stones from the River,author_ursula_hegi,decade_1990s,Ursula Hegi,1994.0,https://images.gr-assets.com/books/1366513909m/77163.jpg
1112,1160,2052,"The Big Sleep (Philip Marlowe, #1)",author_raymond_chandler,decade_1930s,Raymond Chandler,1939.0,https://images.gr-assets.com/books/1371584712m/2052.jpg
1113,1161,4799,Cannery Row,author_john_steinbeck,decade_1940s,John Steinbeck,1945.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1114,1162,11230081,Seriously... I'm Kidding,author_ellen_degeneres,decade_2010s,Ellen DeGeneres,2011.0,https://images.gr-assets.com/books/1441195131m/11230081.jpg
1115,1163,65119,"The Miserable Mill (A Series of Unfortunate Events, #4)",author_lemony_snicket author_brett_helquist,decade_2000s,"Lemony Snicket, Brett Helquist",2000.0,https://images.gr-assets.com/books/1352146209m/65119.jpg
1116,1164,11250053,The Snow Child,author_eowyn_ivey,decade_2010s,Eowyn Ivey,2012.0,https://images.gr-assets.com/books/1327098624m/11250053.jpg
1117,1165,17314430,"Wait for You (Wait for You, #1)",author_j_lynn author_jennifer_l_armentrout,decade_2010s,"J. Lynn, Jennifer L. Armentrout",2013.0,https://images.gr-assets.com/books/1363819713m/17314430.jpg
1118,1166,3293821,"The Last Straw (Diary of a Wimpy Kid, #3)",author_jeff_kinney,decade_2000s,Jeff Kinney,2009.0,https://images.gr-assets.com/books/1350396036m/3293821.jpg
1119,1167,6656,The Divine Comedy,author_dante_alighieri author_allen_mandelbaum author_eugenio_montale,decade_1300s,"Dante Alighieri, Allen Mandelbaum, Eugenio Montale",1308.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1120,1168,48757,The Tao of Pooh,author_benjamin_hoff author_ernest_h_shepard,decade_1980s,"Benjamin Hoff, Ernest H. Shepard",1982.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1121,1169,13047090,"Onyx (Lux, #2)",author_jennifer_l_armentrout,decade_2010s,Jennifer L. Armentrout,2012.0,https://images.gr-assets.com/books/1329408511m/13047090.jpg
1122,1170,13104080,"Unravel Me (Shatter Me, #2)",author_tahereh_mafi,decade_2010s,Tahereh Mafi,2013.0,https://images.gr-assets.com/books/1340287622m/13104080.jpg
1123,1171,28078,The Birth of Venus,author_sarah_dunant,decade_2000s,Sarah Dunant,2003.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1124,1172,114954,"The Opal Deception  (Artemis Fowl, #4)",author_eoin_colfer,decade_2000s,Eoin Colfer,2005.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1125,1173,25074850,"The Girl in the Spider's Web (Millennium, #4)",author_david_lagercrantz author_stieg_larsson author_george_goulding,decade_2010s,"David Lagercrantz, Stieg Larsson, George Goulding",2015.0,https://images.gr-assets.com/books/1427843648m/25074850.jpg
1126,1174,26893819,The Girls,author_emma_cline,decade_2010s,Emma Cline,2016.0,https://images.gr-assets.com/books/1492065338m/26893819.jpg
1127,1175,179064,"The Goose Girl (The Books of Bayern, #1)",author_shannon_hale,decade_2000s,Shannon Hale,2003.0,https://images.gr-assets.com/books/1330728389m/179064.jpg
1128,1176,21671,Mystic River,author_dennis_lehane,decade_2000s,Dennis Lehane,2001.0,https://images.gr-assets.com/books/1407109549m/21671.jpg
1129,1178,62446,The Prince and the Pauper,author_mark_twain author_everett_h_emerson,decade_1880s,"Mark Twain, Everett H. Emerson",1881.0,https://images.gr-assets.com/books/1376406798m/62446.jpg
1130,1179,16690,The Moon is a Harsh Mistress,author_robert_a_heinlein,decade_1960s,Robert A. Heinlein,1966.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1131,1180,6642715,The Forty Rules of Love,author_elif_shafak author__ author__ author__,decade_2010s,"Elif Shafak, إليف شافاق, ارسلان فصیحی, محمد درويش",2010.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1132,1181,6423,"High Five (Stephanie Plum, #5)",author_janet_evanovich,decade_1990s,Janet Evanovich,1999.0,https://images.gr-assets.com/books/1270849101m/6423.jpg
1133,1182,13596166,Joyland,author_stephen_king,decade_2010s,Stephen King,2013.0,https://images.gr-assets.com/books/1348154483m/13596166.jpg
1134,1183,13154150,"Attack on Titan, Vol. 1 (Attack on Titan, #1)",author_hajime_isayama author_sheldon_drzka,decade_2010s,"Hajime Isayama, Sheldon Drzka",2010.0,https://images.gr-assets.com/books/1432712438m/13154150.jpg
1135,1184,46164,Tender Is the Night,author_f_scott_fitzgerald,decade_1930s,F. Scott Fitzgerald,1933.0,https://images.gr-assets.com/books/1438797669m/46164.jpg
1136,1186,92517,The Glass Menagerie,author_tennessee_williams,decade_1940s,Tennessee Williams,1945.0,https://images.gr-assets.com/books/1391591003m/92517.jpg
1137,1187,13586707,My Brilliant Friend (The Neapolitan Novels #1),author_elena_ferrante author_ann_goldstein,decade_2010s,"Elena Ferrante, Ann Goldstein",2011.0,https://images.gr-assets.com/books/1343064947m/13586707.jpg
1138,1188,368593,The 4-Hour Workweek,author_timothy_ferriss,decade_2000s,Timothy Ferriss,2007.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1139,1189,43877,The Monk Who Sold His Ferrari: A Fable About Fulfilling Your Dreams  Reaching Your Destiny,author_robin_s_sharma,decade_1990s,Robin S. Sharma,1996.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1140,1190,10054335,Rules of Civility,author_amor_towles,decade_2010s,Amor Towles,2011.0,https://images.gr-assets.com/books/1311705045m/10054335.jpg
1141,1191,61179,"Ringworld (Ringworld, #1)",author_larry_niven,decade_1970s,Larry Niven,1970.0,https://images.gr-assets.com/books/1408793358m/61179.jpg
1142,1192,7824322,Between Shades of Gray,author_ruta_sepetys,decade_2010s,Ruta Sepetys,2011.0,https://images.gr-assets.com/books/1327873479m/7824322.jpg
1143,1193,439173,Frindle,author_andrew_clements author_brian_selznick,decade_1990s,"Andrew Clements, Brian Selznick",1996.0,https://images.gr-assets.com/books/1344395824m/439173.jpg
1144,1194,6578293,"Dog Days (Diary of a Wimpy Kid, #4)",author_jeff_kinney,decade_2000s,Jeff Kinney,2009.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1145,1195,13602426,The Round House,author_louise_erdrich,decade_2010s,Louise Erdrich,2012.0,https://images.gr-assets.com/books/1352999408m/13602426.jpg
1146,1196,18130,"A Wind in the Door (A Wrinkle in Time Quintet, #2)",author_madeleine_lengle,decade_1970s,Madeleine L'Engle,1973.0,https://images.gr-assets.com/books/1327464177m/18130.jpg
1147,1197,13615258,"Free Four: Tobias Tells the Divergent Knife-Throwing Scene (Divergent, #1.5)",author_veronica_roth,decade_2010s,Veronica Roth,2012.0,https://images.gr-assets.com/books/1399503802m/13615258.jpg
1148,1198,22822858,A Little Life,author_hanya_yanagihara,decade_2010s,Hanya Yanagihara,2015.0,https://images.gr-assets.com/books/1446469353m/22822858.jpg
1149,1199,156534,"Y: The Last Man, Vol. 1: Unmanned",author_brian_k_vaughan author_pia_guerra author_jos_marzn_jr,decade_2000s,"Brian K. Vaughan, Pia Guerra, José Marzán Jr.",2003.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1150,1200,10803121,"The Alloy of Law (Mistborn, #4)",author_brandon_sanderson,decade_2010s,Brandon Sanderson,2011.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1151,1201,7981206,"Dead Reckoning (Sookie Stackhouse, #11)",author_charlaine_harris,decade_2010s,Charlaine Harris,2011.0,https://images.gr-assets.com/books/1357679465m/7981206.jpg
1152,1202,60792,The Accidental Tourist,author_anne_tyler author_jennifer_bassett,decade_1980s,"Anne Tyler, Jennifer Bassett",1985.0,https://images.gr-assets.com/books/1502220282m/60792.jpg
1153,1204,17184,The Invisible Man,author_hg_wells,decade_1890s,H.G. Wells,1897.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1154,1205,10374,Hard-Boiled Wonderland and the End of the World,author_haruki_murakami author_alfred_birnbaum,decade_1980s,"Haruki Murakami, Alfred Birnbaum",1985.0,https://images.gr-assets.com/books/1399844477m/10374.jpg
1155,1206,1428,By the River Piedra I Sat Down and Wept,author_paulo_coelho author_alan_r_clarke,decade_1990s,"Paulo Coelho, Alan R. Clarke",1994.0,https://images.gr-assets.com/books/1466877798m/1428.jpg
1156,1207,62111,The Swiss Family Robinson  ,author_johann_david_wyss author_scott_mckowen author_arthur_pober,decade_1810s,"Johann David Wyss, Scott McKowen, Arthur Pober",1812.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1157,1208,133266,Four Past Midnight ,author_stephen_king,decade_1990s,Stephen King,1990.0,https://images.gr-assets.com/books/1321023197m/133266.jpg
1158,1209,13486122,"The Marriage Bargain (Marriage to a Billionaire, #1)",author_jennifer_probst,decade_2010s,Jennifer Probst,2012.0,https://images.gr-assets.com/books/1329319988m/13486122.jpg
1159,1210,77390,"Anne of Avonlea (Anne of Green Gables, #2)",author_lm_montgomery,decade_1900s,L.M. Montgomery,1909.0,https://images.gr-assets.com/books/1305545757m/77390.jpg
1160,1211,824204,The Little Engine That Could,author_watty_piper author_doris_hauman author_george_hauman,decade_1930s,"Watty Piper, Doris Hauman, George Hauman",1930.0,https://images.gr-assets.com/books/1352736875m/824204.jpg
1161,1212,16176440,We Are All Completely Beside Ourselves,author_karen_joy_fowler,decade_2010s,Karen Joy Fowler,2013.0,https://images.gr-assets.com/books/1364850195m/16176440.jpg
1162,1213,31360,"Children of the Mind (Ender's Saga, #4)",author_orson_scott_card,decade_1990s,Orson Scott Card,1996.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1163,1214,338798,Ulysses,author_james_joyce,decade_1920s,James Joyce,1922.0,https://images.gr-assets.com/books/1428891345m/338798.jpg
1164,1215,816953,Someone Like You,author_sarah_dessen,decade_1990s,Sarah Dessen,1998.0,https://images.gr-assets.com/books/1336001301m/816953.jpg
1165,1216,3273,Moloka'i,author_alan_brennert,decade_2000s,Alan Brennert,2003.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1166,1217,11901,"The Witching Hour (Lives of the Mayfair Witches, #1)",author_anne_rice,decade_1990s,Anne Rice,1990.0,https://images.gr-assets.com/books/1327289387m/11901.jpg
1167,1218,17309,"This Present Darkness (Darkness, #1)",author_frank_e_peretti,decade_1980s,Frank E. Peretti,1986.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1168,1219,16113791,"The Coincidence of Callie & Kayden (The Coincidence, #1)",author_jessica_sorensen,decade_2010s,Jessica Sorensen,2012.0,https://images.gr-assets.com/books/1353550763m/16113791.jpg
1169,1220,24612118,Fates and Furies,author_lauren_groff,decade_2010s,Lauren Groff,2015.0,https://images.gr-assets.com/books/1434750235m/24612118.jpg
1170,1222,138959,Stuart Little,author_eb_white author_garth_williams,decade_1940s,"E.B. White, Garth Williams",1945.0,https://images.gr-assets.com/books/1347367311m/138959.jpg
1171,1223,46654,"The Foundation Trilogy (Foundation, #1-3)",author_isaac_asimov,decade_1950s,Isaac Asimov,1953.0,https://images.gr-assets.com/books/1316412178m/46654.jpg
1172,1224,771,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",author_brian_greene,decade_1990s,Brian Greene,1999.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1173,1225,131123,"The Austere Academy (A Series of Unfortunate Events, #5)",author_lemony_snicket author_brett_helquist,decade_2000s,"Lemony Snicket, Brett Helquist",2000.0,https://images.gr-assets.com/books/1320706187m/131123.jpg
1174,1226,6424,"Seven Up (Stephanie Plum, #7)",author_janet_evanovich,decade_2000s,Janet Evanovich,2001.0,https://images.gr-assets.com/books/1311720512m/6424.jpg
1175,1227,5391115,"The Awakening (Darkest Powers, #2)",author_kelley_armstrong,decade_2000s,Kelley Armstrong,2009.0,https://images.gr-assets.com/books/1478986806m/5391115.jpg
1176,1228,91479,"Death Masks (The Dresden Files, #5)",author_jim_butcher,decade_2000s,Jim Butcher,2003.0,https://images.gr-assets.com/books/1345557713m/91479.jpg
1177,1229,786256,Stellaluna,author_janell_cannon,decade_1990s,Janell Cannon,1993.0,https://images.gr-assets.com/books/1275583521m/786256.jpg
1178,1230,902715,Before They Are Hanged (The First Law #2),author_joe_abercrombie,decade_2000s,Joe Abercrombie,2007.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1179,1231,898885,Loving Frank,author_nancy_horan,decade_2000s,Nancy Horan,2007.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1180,1232,6425,"Hard Eight (Stephanie Plum, #8)",author_janet_evanovich author_lorelei_king,decade_2000s,"Janet Evanovich, Lorelei King",2002.0,https://images.gr-assets.com/books/1479699438m/6425.jpg
1181,1233,150037,"The Vile Village (A Series of Unfortunate Events, #7)",author_lemony_snicket author_brett_helquist,decade_2000s,"Lemony Snicket, Brett Helquist",2001.0,https://images.gr-assets.com/books/1352066958m/150037.jpg
1182,1234,67920,Sybil: The Classic True Story of a Woman Possessed by Sixteen Personalities,author_flora_rheta_schreiber,decade_1970s,Flora Rheta Schreiber,1973.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1183,1235,55030,Cosmos,author_carl_sagan,decade_1980s,Carl Sagan,1980.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1184,1236,22288,Haunted,author_chuck_palahniuk,decade_2000s,Chuck Palahniuk,2005.0,https://images.gr-assets.com/books/1391152326m/22288.jpg
1185,1237,37095,The Shell Seekers,author_rosamunde_pilcher,decade_1980s,Rosamunde Pilcher,1987.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1186,1238,4952,What Is the What,author_dave_eggers,decade_2000s,Dave Eggers,2006.0,https://images.gr-assets.com/books/1328837457m/4952.jpg
1187,1239,23878,Chronicle of a Death Foretold,author_gabriel_garca_mrquez author_gregory_rabassa,decade_1980s,"Gabriel García Márquez, Gregory Rabassa",1981.0,https://images.gr-assets.com/books/1430736599m/23878.jpg
1188,1241,10587120,Killing Lincoln: The Shocking Assassination that Changed America Forever,author_bill_oreilly author_martin_dugard,decade_2010s,"Bill O'Reilly, Martin Dugard",2011.0,https://images.gr-assets.com/books/1317793681m/10587120.jpg
1189,1242,17262100,The Lowland,author_jhumpa_lahiri,decade_2010s,Jhumpa Lahiri,2013.0,https://images.gr-assets.com/books/1366930267m/17262100.jpg
1190,1243,60400,"The Ruins of Gorlan (Ranger's Apprentice, #1)",author_john_flanagan,decade_2000s,John Flanagan,2004.0,https://images.gr-assets.com/books/1293952830m/60400.jpg
1191,1244,5152478,Wintergirls,author_laurie_halse_anderson,decade_2000s,Laurie Halse Anderson,2009.0,https://images.gr-assets.com/books/1346343878m/5152478.jpg
1192,1246,45112,"Assassin's Quest (Farseer Trilogy, #3)",author_robin_hobb,decade_1990s,Robin Hobb,1997.0,https://images.gr-assets.com/books/1399584431m/45112.jpg
1193,1247,228296,Rosemary's Baby,author_ira_levin,decade_1960s,Ira Levin,1967.0,https://images.gr-assets.com/books/1327878603m/228296.jpg
1194,1248,59219,"The Talisman (The Talisman, #1)",author_stephen_king author_peter_straub,decade_1980s,"Stephen King, Peter Straub",1984.0,https://images.gr-assets.com/books/1170530286m/59219.jpg
1195,1249,140974,"The Path of Daggers (Wheel of Time, #8)",author_robert_jordan,decade_1990s,Robert Jordan,1998.0,https://images.gr-assets.com/books/1390508613m/140974.jpg
1196,1250,412732,The Dharma Bums,author_jack_kerouac,decade_1950s,Jack Kerouac,1958.0,https://images.gr-assets.com/books/1428986082m/412732.jpg
1197,1251,6468666,"The Reckoning (Darkest Powers, #3)",author_kelley_armstrong,decade_2010s,Kelley Armstrong,2010.0,https://images.gr-assets.com/books/1327154591m/6468666.jpg
1198,1252,11869272,"Behind the Beautiful Forevers: Life, Death, and Hope in a Mumbai Undercity",author_katherine_boo,decade_2010s,Katherine Boo,2012.0,https://images.gr-assets.com/books/1315601232m/11869272.jpg
1199,1253,152380,"Mary Poppins (Mary Poppins, #1)",author_pl_travers author_mary_shepard,decade_1930s,"P.L. Travers, Mary Shepard",1934.0,https://images.gr-assets.com/books/1327947805m/152380.jpg
1200,1254,887877,"Red Seas Under Red Skies (Gentleman Bastard, #2)",author_scott_lynch,decade_2000s,Scott Lynch,2007.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
