,id,book_id,title,authors,decade_year
2616,2617,21936809,The Kind Worth Killing,author_peter__swanson,decade_2010s
2618,2619,355916,"Physik (Septimus Heap, #3)",author_angie_sage author_mark_zug,decade_2000s
2619,2620,6667,Boy: Tales of Childhood,author_roald_dahl author_quentin_blake,decade_1980s
2620,2621,10890,Traveling Mercies: Some Thoughts on Faith,author_anne_lamott,decade_1990s
2621,2622,184657,"Memorial Day (Mitch Rapp, #7)",author_vince_flynn,decade_2000s
2622,2623,13836,"Wild Magic (Immortals, #1)",author_tamora_pierce,decade_1990s
2623,2624,30013,Prelude to Foundation,author_isaac_asimov,decade_1980s
2624,2625,56728,"You Are Special (Wemmicksville, #1)",author_max_lucado,decade_1990s
2625,2626,18798983,"The Wrath and the Dawn (The Wrath and the Dawn, #1)",author_renee_ahdieh,decade_2010s
2626,2627,6260997,Half the Sky: Turning Oppression into Opportunity for Women Worldwide,author_nicholas_d_kristof author_sheryl_wudunn,decade_2000s
2627,2628,10798418,Why We Broke Up,author_daniel_handler author_maira_kalman,decade_2010s
2628,2629,18243700,"The Assassin's Blade (Throne of Glass, #0.1-0.5)",author_sarah_j_maas,decade_2010s
2629,2630,2807199,American Wife,author_curtis_sittenfeld,decade_2000s
2630,2631,29394,"Cursor's Fury (Codex Alera, #3)",author_jim_butcher,decade_2000s
2631,2632,334176,"The Sparrow (The Sparrow, #1)",author_mary_doria_russell,decade_1990s
2632,2633,10910,Mercy,author_jodi_picoult,decade_1990s
2633,2634,20727654,"The Paper Magician (The Paper Magician Trilogy, #1)",author_charlie_n_holmberg,decade_2010s
2635,2636,10335318,"Destiny of the Republic: A Tale of Madness, Medicine and the Murder of a President",author_candice_millard,decade_2010s
2636,2637,89724,We Have Always Lived in the Castle,author_shirley_jackson author_jonathan_lethem,decade_1960s
2638,2639,2761626,"The Brass Verdict (Harry Bosch, #14; Mickey Haller, #2; Harry Bosch Universe, #17)",author_michael_connelly,decade_2000s
2639,2640,216442,Dark Force Rising,author_timothy_zahn,decade_1990s
2640,2641,17262159,"Never Go Back (Jack Reacher, #18)",author_lee_child,decade_2010s
2641,2642,183656,The Two Princesses of Bamarre,author_gail_carson_levine,decade_2000s
2642,2643,228630,Black Boy,author_richard_wright author_jerry_w_ward_jr,decade_1940s
2643,2644,5167,Cane River,author_lalita_tademy,decade_2000s
2645,2646,29582,Foundation and Earth (Foundation #5),author_isaac_asimov,decade_1980s
2647,2648,99111,"The World of Winnie-the-Pooh (Winnie-the-Pooh, #1-2)",author_aa_milne author_ernest_h_shepard,decade_1920s
2648,2649,112803,The Story of My Experiments With Truth,author_mahatma_gandhi,decade_1940s
2649,2650,2265,It's Not About the Bike: My Journey Back to Life,author_lance_armstrong author_sally_jenkins,decade_1990s
2650,2651,45546,Undaunted Courage: The Pioneering First Mission to Explore America's Wild Frontier,author_stephen_e_ambrose,decade_1990s
2651,2652,18803640,H is for Hawk,author_helen_macdonald,decade_2010s
2652,2653,21423525,Us,author_david_nicholls,decade_2010s
2653,2654,66695,"Sojourn (Forgotten Realms: The Dark Elf Trilogy, #3; Legend of Drizzt, #3)",author_ra_salvatore,decade_1990s
2654,2655,6393082,"Ender's Game, Volume 1: Battle School (Ender's Saga)",author_christopher_yost author_orson_scott_card author_pasqual_ferry author_frank_darmata,decade_2000s
2655,2656,6218007,"Kimi ni Todoke: From Me to You, Vol. 1",author_karuho_shiina author_tomo_kimura,decade_2000s
2656,2657,182425,False Memory,author_dean_koontz,decade_1990s
2657,2658,34510,"Moving Pictures (Discworld, #10; Industrial Revolution, #1)",author_terry_pratchett,decade_1990s
2658,2659,12513614,"Captive in the Dark (The Dark Duet, #1)",author_cj_roberts,decade_2010s
2659,2660,81959,As a Man Thinketh,author_james_allen,decade_1900s
2660,2661,2082136,Bonk: The Curious Coupling of Science and Sex,author_mary_roach,decade_2000s
2661,2662,544257,"Midnight Alley (The Morganville Vampires, #3)",author_rachel_caine,decade_2000s
2662,2663,23278537,The Little Paris Bookshop,author_nina_george author_simon_pare,decade_2010s
2663,2664,13562049,Sweet Tooth,author_ian_mcewan,decade_2010s
2664,2665,17333880,"Twisted Perfection (Rosemary Beach, #5; Perfection, #1)",author_abbi_glines,decade_2010s
2665,2666,19675,"Executive Orders (Jack Ryan Universe, #9)",author_tom_clancy,decade_1990s
2666,2667,8592946,One Thousand Gifts: A Dare to Live Fully Right Where You Are,author_ann_voskamp,decade_2010s
2667,2668,156427,Psycho,author_robert_bloch,decade_1950s
2668,2669,45100,"Ship of Magic (Liveship Traders, #1)",author_robin_hobb,decade_1990s
2670,2671,41977,Circle of Friends,author_maeve_binchy,decade_1990s
2671,2672,23513349,Milk and Honey,author_rupi_kaur,decade_2010s
2672,2673,5720,"Rainbow Six (Jack Ryan Universe, #10)",author_tom_clancy,decade_1990s
2673,2674,16788,Fragile Things: Short Fictions and Wonders,author_neil_gaiman,decade_2000s
2674,2675,8196732,Sister,author_rosamund_lupton,decade_2010s
2675,2676,20518872,"The Three-Body Problem (Remembrance of Earth’s Past, #1)",author_liu_cixin author_ken_liu,decade_2000s
2676,2677,48002,"Thief of Time (Discworld, #26; Death, #5)",author_terry_pratchett,decade_2000s
2677,2678,154798,Superman: Red Son,author_mark_millar author_kilian_plunkett author_andrew_robinson author_walden_wong author_dave_johnson,decade_2000s
2678,2679,227593,Three Junes,author_julia_glass,decade_2000s
2679,2680,52309,The Autobiography of Benjamin Franklin,author_benjamin_franklin author_lewis_leary,decade_1790s
2680,2681,1858013,The Reason for God: Belief in an Age of Skepticism,author_timothy_j_keller,decade_2000s
2681,2682,12891107,"King of Thorns (The Broken Empire, #2)",author_mark__lawrence,decade_2010s
2682,2683,12160906,"The Sins of the Father (The Clifton Chronicles, #2)",author_jeffrey_archer,decade_2010s
2683,2684,187811,"Shadowland (The Mediator, #1)",author_meg_cabot,decade_2000s
2684,2685,3047849,"Killer (Pretty Little Liars, #6)",author_sara_shepard,decade_2000s
2686,2687,6431790,"Fang (Maximum Ride, #6)",author_james_patterson,decade_2010s
2687,2688,8546358,The Peach Keeper,author_sarah_addison_allen,decade_2010s
2689,2690,27239265,"The Short Drop (Gibson Vaughn, #1)",author_matthew_fitzsimmons,decade_2010s
2690,2691,33453,"You Suck (A Love Story, #2)",author_christopher_moore,decade_2000s
2691,2692,18104607,"Beautiful Oblivion (The Maddox Brothers, #1)",author_jamie_mcguire,decade_2010s
2692,2693,77711,"A Fire Upon the Deep (Zones of Thought, #1)",author_vernor_vinge,decade_1990s
2694,2695,19469,"The Face on the Milk Carton (Janie Johnson, #1)",author_caroline_b_cooney,decade_1990s
2695,2696,413158,Put Me in the Zoo,author_robert_lopshire,decade_1960s
2696,2697,6448470,"Firelight (Firelight, #1)",author_sophie_jordan,decade_2010s
2697,2698,9809,Invisible Cities,author_italo_calvino author_william_weaver,decade_1970s
2698,2699,11096647,"Flat-Out Love (Flat-Out Love, #1)",author_jessica_park,decade_2010s
2699,2700,17905709,The Narrow Road to the Deep North,author_richard_flanagan,decade_2010s
2700,2701,26582,"The Claiming of Sleeping Beauty (Sleeping Beauty, #1)",author_an_roquelaure author_anne_rice,decade_1980s
2701,2702,6114607,"The Midwife: A Memoir of Birth, Joy, and Hard Times",author_jennifer_worth,decade_2000s
2703,2704,9758764,Then Came You,author_jennifer_weiner,decade_2010s
2704,2705,395922,"The Awakening (The Vampire Diaries, #1)",author_lj_smith,decade_1990s
2705,2706,73070,"It Had to Be You (Chicago Stars, #1)",author_susan_elizabeth_phillips,decade_1990s
2706,2707,13707738,Boomerang: Travels in the New Third World,author_michael___lewis,decade_2010s
2707,2708,7227174,Fly Away Home,author_jennifer_weiner,decade_2010s
2708,2709,14662,The Red and the Black,author_stendhal author_roger_gard,decade_1830s
2709,2710,16183,"The Virgin's Lover (The Plantagenet and Tudor Novels, #13)",author_philippa_gregory,decade_2000s
2710,2711,332775,"Incarceron (Incarceron, #1)",author_catherine_fisher,decade_2000s
2711,2712,10800916,"Awake at Dawn (Shadow Falls, #2)",author_cc_hunter,decade_2010s
2713,2714,9462795,"Starcrossed (Starcrossed, #1)",author_josephine_angelini,decade_2010s
2714,2715,7739934,"Night Star (The Immortals, #5)",author_alyson_noel,decade_2010s
2715,2716,67238,Dead Poets Society,author_nh_kleinbaum,decade_1980s
2716,2717,23745132,Wreckage,author_emily_bleeker,decade_2010s
2717,2718,63720,"The Fifth Elephant (Discworld, #24; City Watch, #5)",author_terry_pratchett,decade_1990s
2718,2719,1524173,"The Sorcerer in the North (Ranger's Apprentice, #5)",author_john_flanagan,decade_2000s
2719,2720,639864,Autobiography of a Yogi,author_paramahansa_yogananda,decade_1940s
2720,2721,9595650,"Hexed (The Iron Druid Chronicles, #2)",author_kevin_hearne,decade_2010s
2721,2722,1325218,"Scary Stories to Tell in the Dark (Scary Stories, #1)",author_alvin_schwartz author_stephen_gammell,decade_1980s
2722,2723,26109394,Fool Me Once,author_harlan_coben,decade_2010s
2723,2724,27323,Hiroshima,author_john_hersey,decade_1940s
2724,2725,6316171,Hate List,author_jennifer_brown,decade_2000s
2725,2726,15283043,The Distance Between Us,author_kasie_west,decade_2010s
2726,2727,3873,"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam",author_karen_armstrong,decade_1970s
2727,2728,16131032,"Abaddon's Gate (The Expanse, #3)",author_james_sa_corey,decade_2010s
2728,2729,5932,Twenty Love Poems and a Song of Despair,author_pablo_neruda author_ws_merwin author_cristina_garca,decade_1920s
2729,2730,382549,"The Cardinal of the Kremlin (Jack Ryan Universe, #5)",author_tom_clancy,decade_1980s
2730,2731,1062516,"No, David!",author_david_shannon,decade_1990s
2731,2732,18414,Utopia,author_thomas_more author_paul_turner,decade_1510s
2732,2733,1099301,"The Name of This Book Is Secret (Secret, #1)",author_pseudonymous_bosch author_gilbert_ford,decade_2000s
2733,2734,18053060,"Dorothy Must Die (Dorothy Must Die, #1)",author_danielle__paige,decade_2010s
2734,2735,16429,The Husband,author_dean_koontz,decade_2000s
2735,2736,7048800,The Particular Sadness of Lemon Cake,author_aimee_bender,decade_2010s
2736,2737,6588,"The Big Bad Wolf  (Alex Cross, #9)",author_james_patterson,decade_2000s
2737,2738,533465,Balzac and the Little Chinese Seamstress,author_dai_sijie author_ina_rilke,decade_2000s
2738,2739,18813642,Bad Feminist,author_roxane_gay,decade_2010s
2739,2740,226709,"Petals on the Wind (Dollanganger, #2)",author_vc_andrews,decade_1980s
2741,2742,9160695,Battle Hymn of the Tiger Mother,author_amy_chua,decade_2010s
2742,2743,19351043,Nimona,author_noelle_stevenson,decade_2010s
2744,2745,6537,"From Potter's Field (Kay Scarpetta, #6)",author_patricia_cornwell,decade_1990s
2745,2746,84736,"Mary, Mary (Alex Cross, #11)",author_james_patterson,decade_2000s
2746,2747,15055,Oranges Are Not the Only Fruit,author_jeanette_winterson,decade_1980s
2747,2748,16139641,"Grounded (Up in the Air, #3)",author_rk_lilley,decade_2010s
2748,2749,19427193,I Too Had a Love Story,author_ravinder_singh,decade_2000s
2749,2750,25051,"Mrs. Piggle-Wiggle (Mrs. Piggle Wiggle, #1)",author_betty_macdonald author_alexandra_boiger,decade_1940s
2750,2751,58962,"Trunk Music (Harry Bosch, #5; Harry Bosch Universe, #6)",author_michael_connelly,decade_1990s
2751,2752,18505796,"10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works",author_dan___harris,decade_2010s
2753,2754,32504,"Blood Work (Harry Bosch Universe, #8; Terry McCaleb #1)",author_michael_connelly,decade_1990s
2754,2755,41821,The Gods Themselves,author_isaac_asimov,decade_1970s
2755,2756,6393047,"The Viper's Nest (39 Clues, #7)",author_peter_lerangis,decade_2010s
2756,2757,7742,"Ahab's Wife, or The Star-Gazer",author_sena_jeter_naslund,decade_1990s
2757,2758,13570,"Tsubasa: RESERVoir CHRoNiCLE, Vol. 01",author_clamp author_anthony_gerard,decade_2000s
2759,2760,297627,"The League of Extraordinary Gentlemen, Vol. 1",author_alan_moore author_kevin_oneill,decade_2000s
2760,2761,169756,Feed,author_mt_anderson,decade_2000s
2761,2762,3819326,"Angels' Blood (Guild Hunter, #1)",author_nalini_singh,decade_2000s
2762,2763,752900,Medea,author_euripides author_rex_warner,decade_0s
2763,2764,6342491,"The Demon King (Seven Realms, #1)",author_cinda_williams_chima,decade_2000s
2765,2766,38333,Black Hole,author_charles_burns,decade_1990s
2766,2767,19358975,"Saga, Vol. 3 (Saga, #3)",author_brian_k_vaughan author_fiona_staples,decade_2010s
2767,2768,20263040,"Personal (Jack Reacher, #19)",author_lee_child,decade_2010s
2768,2769,15994634,Z: A Novel of Zelda Fitzgerald,author_therese_anne_fowler,decade_2010s
2769,2770,4979,A Man Without a Country,author_kurt_vonnegut_jr,decade_2000s
2770,2771,17667452,When I Found You,author_catherine_ryan_hyde,decade_2000s
2771,2772,25893693,Lilac Girls,author_martha_hall_kelly,decade_2010s
2772,2773,552894,"7th Heaven (Women's Murder Club, #7)",author_james_patterson author_maxine_paetro,decade_2000s
2773,2774,23664710,"Make Me (Jack Reacher, #20)",author_lee_child,decade_2010s
2774,2775,18428067,A Constellation of Vital Phenomena,author_anthony_marra,decade_2010s
2775,2776,13496738,"While It Lasts (Sea Breeze, #3)",author_abbi_glines,decade_2010s
2776,2777,13414676,The End of Your Life Book Club,author_will_schwalbe,decade_2010s
2778,2779,16001443,"All In (The Blackstone Affair, #2)",author_raine_miller,decade_2010s
2779,2780,1814843,"The Siege of Macindaw (Ranger's Apprentice, #6)",author_john_flanagan,decade_2000s
2780,2781,49221,A Grief Observed,author_cs_lewis,decade_1960s
2781,2782,22416,"Transmetropolitan, Vol. 1: Back on the Street (Transmetropolitan, #1)",author_warren_ellis author_darick_robertston author_garth_ennis,decade_1990s
2782,2783,13833,"Emperor Mage (Immortals, #3)",author_tamora_pierce,decade_1990s
2783,2784,8099187,Decision Points,author_george_w_bush,decade_2010s
2784,2785,6387565,"Witch & Wizard (Witch & Wizard, #1)",author_james_patterson author_gabrielle_charbonnet,decade_2000s
2785,2786,386286,"Julie of the Wolves (Julie of the Wolves, #1)",author_jean_craighead_george author_john_schoenherr,decade_1970s
2786,2787,37743,Forever . . .,author_judy_blume,decade_1970s
2787,2788,22609391,The Wright Brothers,author_david_mccullough,decade_2010s
2789,2790,3147367,American Lion: Andrew Jackson in the White House,author_jon_meacham,decade_2000s
2790,2791,15842230,"The Forgotten (John Puller, #2)",author_david_baldacci,decade_2010s
2791,2792,16065004,"Shadows of Self (Mistborn, #5)",author_brandon_sanderson,decade_2010s
2792,2793,17262155,"Mad About the Boy (Bridget Jones, #3)",author_helen_fielding,decade_2010s
2793,2794,30633,The Four Loves,author_cs_lewis,decade_1960s
2794,2795,20639274,Archer's Voice,author_mia_sheridan,decade_2010s
2795,2796,11010251,The Lost Wife,author_alyson_richman,decade_2010s
2796,2797,10505,History of Beauty,author_umberto_eco author_girolamo_de_michele author_alastair_mcewen,decade_2000s
2797,2798,18765,"I, Claudius (Claudius, #1)",author_robert_graves,decade_1930s
2798,2799,13326831,"The Testing (The Testing, #1)",author_joelle_charbonneau,decade_2010s
2799,2800,17908462,"Takedown Twenty (Stephanie Plum, #20)",author_janet_evanovich,decade_2010s
2800,2801,13628209,The Boy Who Sneaks in My Bedroom Window,author_kirsty_moseley,decade_2010s
2801,2802,13829,"Terrier (Beka Cooper, #1)",author_tamora_pierce,decade_2000s
2802,2803,8788554,"First Grave on the Right (Charley Davidson, #1)",author_darynda_jones,decade_2010s
2803,2804,18039963,A House in the Sky,author_amanda_lindhout author_sara_corbett,decade_2010s
2804,2805,9615347,Anya's Ghost,author_vera_brosgol,decade_2010s
2805,2806,9912,The Rules of Attraction,author_bret_easton_ellis,decade_1980s
2806,2807,30262,"The Good, the Bad, and the Undead (The Hollows, #2)",author_kim_harrison,decade_2000s
2807,2808,66693,"The Crystal Shard (Forgotten Realms: Icewind Dale, #1; Legend of Drizzt, #4)",author_ra_salvatore,decade_1980s
2808,2809,44597,Wide Sargasso Sea,author_jean_rhys,decade_1960s
2809,2810,16286,The Magus,author_john_fowles,decade_1960s
2810,2811,189811,"King of the Murgos (The Malloreon, #2)",author_david_eddings,decade_1980s
2812,2813,20821614,"You (You, #1)",author_caroline_kepnes,decade_2010s
2813,2814,13618440,"Dreams of Gods & Monsters (Daughter of Smoke & Bone, #3)",author_laini_taylor,decade_2010s
2814,2815,1205297,Playing for Pizza,author_john_grisham,decade_2000s
2815,2816,9284655,"Tiger's Curse (The Tiger Saga, #1)",author_colleen_houck,decade_2010s
2816,2817,105,Chapterhouse: Dune (Dune Chronicles #6),author_frank_herbert,decade_1980s
2817,2818,20821284,Brown Girl Dreaming,author_jacqueline_woodson,decade_2010s
2818,2819,7094569,"Feed (Newsflesh Trilogy, #1)",author_mira_grant,decade_2010s
2819,2820,3476,Icy Sparks,author_gwyn_hyman_rubio,decade_1990s
2820,2821,77394,"Anne's House of Dreams (Anne of Green Gables, #5)",author_lm_montgomery,decade_1910s
2821,2822,75024,"The Templar Legacy (Cotton Malone, #1)",author_steve_berry,decade_2000s
2822,2823,89165,"J is for Judgment (Kinsey Millhone, #10)",author_sue_grafton,decade_1990s
2823,2824,4836308,The Physick Book of Deliverance Dane,author_katherine_howe,decade_2000s
2824,2825,55401,"Deadhouse Gates (The Malazan Book of the Fallen, #2)",author_steven_erikson,decade_2000s
2825,2826,17983690,"Lick (Stage Dive, #1)",author_kylie_scott,decade_2010s
2827,2828,2315892,Best Served Cold,author_joe_abercrombie,decade_2000s
