,id,book_id,title,authors,decade_year,tag_name,tag_length
1862,1964,68488,"Fool's Errand (Tawny Man, #1)",author_robin_hobb,decade_2000s,"fantasy, fiction, epic_fantasy, robin_hobb, high_fantasy, series, fantasy_sci, sci_fantasy, adventure, magic",108
1863,1965,20821111,"The Young Elites (The Young Elites, #1)",author_marie_lu,decade_2010s,"fantasy, young_adult, dystopian, romance, magic, series, dystopia, fantasy, science_fiction, fiction",100
1864,1966,59810,"Jewels of the Sun (Gallaghers of Ardmore, #1)",author_nora_roberts,decade_1990s,"romance, nora_robert, contemporary_romance, fiction, fantasy, contemporary, series, paranormal, ireland, paranormal_romance",123
1865,1967,30659,Meditations,author_marcus_aurelius author_martin_hammond author_diskin_clay,decade_180s,"classic, history, philosophy, non_fiction, self_help, buy, spirituality, self_improvement, leadership, literature",113
1866,1968,34262,"Peter and the Starcatchers (Peter and the Starcatchers, #1)",author_dave_barry author_ridley_pearson author_greg_call,decade_2000s,"fantasy, young_adult, fiction, adventure, series, childrens, middle_grade, child, child, kid",92
1867,1969,475,Collapse: How Societies Choose to Fail or Succeed,author_jared_diamond,decade_2000s,"non_fiction, history, nonfiction, science, anthropology, environment, politics, buy, sociology, historical",106
1868,1970,41219,Possession,author_as_byatt,decade_1990s,"fiction, historical_fiction, romance, mystery, classic, literature, literary_fiction, historical, british, contemporary",119
1869,1971,2753843,"Revelations (Blue Bloods, #3)",author_melissa_de_la_cruz,decade_2000s,"young_adult, vampire, fantasy, paranormal, vampire, series, blue_blood, romance, angel, supernatural",100
1870,1972,19668,"Without Remorse (Jack Ryan Universe, #1)",author_tom_clancy,decade_1990s,"fiction, thriller, tom_clancy, clancy, action, military, espionage, suspense, mystery, spy",90
1871,1974,19581,Ghost Story,author_peter_straub,decade_1970s,"horror, fiction, ghost, paranormal, mystery, thriller, fantasy, supernatural, peter_straub, suspense",100
1872,1975,65110,"The Penultimate Peril (A Series of Unfortunate Events, #12)",author_lemony_snicket author_brett_helquist,decade_2000s,"fiction, young_adult, childrens, series, mystery, fantasy, child, childhood, child, lemony_snicket",98
1873,1976,25,I'm a Stranger Here Myself: Notes on Returning to America after Twenty Years Away,author_bill_bryson,decade_1990s,"humor, nonfiction, memoir, essay, non_fiction, biography, memoir, travel, funny, america",88
1874,1977,65112,"The End (A Series of Unfortunate Events, #13)",author_lemony_snicket author_brett_helquist,decade_2000s,"fiction, young_adult, childrens, series, fantasy, mystery, child, childhood, lemony_snicket, middle_grade",105
1875,1978,14241,The Liars' Club,author_mary_karr,decade_1990s,"memoir, non_fiction, memoir, nonfiction, biography, fiction, biography_memoir, memoir_biography, autobiography, buy",115
1876,1979,15985348,"Dead Ever After (Sookie Stackhouse, #13)",author_charlaine_harris,decade_2010s,"fantasy, vampire, paranormal, urban_fantasy, fiction, romance, series, mystery, vampire, charlaine_harris",105
1877,1980,24830,The Illustrated Man,author_ray_bradbury,decade_1950s,"science_fiction, sci, short_story, fiction, fantasy, classic, scifi, horror, sci_fantasy, classic",97
1878,1981,15852756,"Naked (The Blackstone Affair, #1)",author_raine_miller,decade_2010s,"romance, erotica, series, contemporary_romance, contemporary, erotic_romance, adult, alpha_male, erotic, bdsm",109
1879,1982,17934530,"Annihilation (Southern Reach, #1)",author_jeff_vandermeer,decade_2010s,"science_fiction, sci, fiction, horror, fantasy, scifi, series, mystery, dystopia, dystopian",91
1880,1983,11479285,"Breathe (Sea Breeze, #1)",author_abbi_glines,decade_2010s,"romance, young_adult, new_adult, contemporary, series, abbi_glines, contemporary_romance, chick_lit, music, sea_breeze",118
1881,1984,58922,The Runaway Bunny,author_margaret_wise_brown author_clement_hurd,decade_1940s,"childrens, child, child, kid, fiction, classic, childhood, animal, family, child_literature",91
1882,1985,8520362,The Grand Design,author_stephen_hawking author_leonard_mlodinow,decade_2010s,"science, non_fiction, physic, nonfiction, philosophy, popular_science, cosmology, astronomy, buy, stephen_hawking",113
1883,1986,5345,The Innocent Man: Murder and Injustice in a Small Town,author_john_grisham,decade_2000s,"non_fiction, grisham, true_crime, john_grisham, law, history, nonfiction, legal, grisham_john, biography",104
1884,1987,10617,The Bachman Books,author_richard_bachman author_stephen_king,decade_1980s,"horror, stephen_king, fiction, short_story, king, thriller, science_fiction, fantasy, sci, suspense",99
1885,1988,17568801,Zealot: The Life and Times of Jesus of Nazareth,author_reza_aslan,decade_2010s,"history, non_fiction, religion, nonfiction, biography, christianity, historical, spirituality, audio, theology",110
1886,1989,761732,"Soul of the Fire (Sword of Truth, #5)",author_terry_goodkind,decade_1990s,"fantasy, sword_truth, fiction, terry_goodkind, epic_fantasy, series, sci_fantasy, magic, high_fantasy, fantasy_sci",114
1887,1990,11331421,The Art of Hearing Heartbeats,author_janphilipp_sendker author_kevin_wiliarty,decade_2000s,"fiction, historical_fiction, romance, burma, asia, audio, adult_fiction, contemporary_fiction, adult, mystery",109
1888,1991,8935689,"Consider Phlebas (Culture, #1)",author_iain_m_banks,decade_1980s,"science_fiction, sci, fiction, scifi, space_opera, sci_fantasy, series, space, fantasy, buy",91
1889,1992,759945,The Magic of Thinking Big,author_david_j_schwartz,decade_1950s,"business, non_fiction, personal_development, self_improvement, self_help, psychology, self_development, leadership, personal_growth, buy",136
1890,1993,31332,"The Vampire Armand (The Vampire Chronicles, #6)",author_anne_rice,decade_1990s,"horror, vampire, fantasy, fiction, anne_rice, vampire, paranormal, series, supernatural, vampire_chronicle",106
1891,1994,17337562,"Forever Too Far (Rosemary Beach, #3; Too Far, #3)",author_abbi_glines,decade_2010s,"new_adult, romance, series, contemporary, abbi_glines, contemporary_romance, young_adult, alpha_male, erotica, rosemary_beach",125
1892,1995,768889,"A Storm of Swords: Steel and Snow (A Song of Ice and Fire, #3: Part 1 of 2)",author_george_rr_martin,decade_2000s,"fantasy, fiction, series, epic_fantasy, song_ice_and_fire, game_throne, high_fantasy, adult, george_martin, dragon",114
1893,1996,180617,Pinocchio,author_carlo_collodi author_john_boyne author_monteiro_lobato author_unknown,decade_1880s,"child, fairy_tale, rory_gilmore_challenge, italy, kid, rory_gilmore, century, young_adult, child_literature, literature",119
1894,1997,9565548,"Grave Mercy (His Fair Assassin, #1)",author_robin_lafevers,decade_2010s,"fantasy, historical_fiction, young_adult, romance, historical, series, fiction, paranormal, assassin, fantasy",109
1895,1999,249,Tropic of Cancer,author_henry_miller,decade_1930s,"fiction, classic, classic, unfinished, literary_fiction, american_literature, literature, erotic, modern_top, novel",115
1896,2000,3086160,The Hour I First Believed,author_wally_lamb,decade_2000s,"fiction, historical_fiction, contemporary_fiction, contemporary, adult_fiction, adult, abandoned, wally_lamb, drama, novel",122
1897,2001,7952502,Harry Potter: Film Wizardry,author_brian_sibley,decade_2010s,"harry_potter, fantasy, non_fiction, nonfiction, buy, young_adult, magic, fiction, reference, wish_list",102
1898,2002,18386,The Death of Ivan Ilych,author_leo_tolstoy author_aylmer_maude,decade_1880s,"russian, literature, classic, short_story, philosophy, classic, century, fiction, novel, novella",96
1899,2003,23995231,Circling the Sun,author_paula_mclain,decade_2010s,"historical_fiction, fiction, africa, historical, audio, adult_fiction, romance, adult, netgalley, kenya",103
1900,2004,5306,Travels with Charley: In Search of America,author_john_steinbeck,decade_1960s,"non_fiction, travel, classic, memoir, nonfiction, biography, classic, literature, memoir, steinbeck",99
1901,2005,10950924,The Dovekeepers,author_alice_hoffman,decade_2010s,"historical_fiction, fiction, historical, magical_realism, history, adult_fiction, abandoned, adult, jewish, alice_hoffman",121
1902,2006,2890090,"The Republic of Thieves (Gentleman Bastard, #3)",author_scott_lynch,decade_2010s,"fantasy, fiction, series, epic_fantasy, adventure, high_fantasy, sci_fantasy, buy, magic, audible",97
1903,2007,113304,The Thief Lord,author_cornelia_funke,decade_2000s,"fantasy, young_adult, adventure, middle_grade, child, fiction, mystery, historical_fiction, cornelia_funke, italy",113
1904,2008,12983100,"World After (Penryn & the End of Days, #2)",author_susan_ee,decade_2010s,"young_adult, fantasy, angel, dystopian, paranormal, dystopia, romance, series, post_apocalyptic, urban_fantasy",110
1905,2009,14996,"Brother Odd (Odd Thomas, #3)",author_dean_koontz,decade_2000s,"horror, dean_koontz, fiction, thriller, fantasy, mystery, paranormal, koontz, series, supernatural",98
1906,2010,42603,Black Like Me,author_john_howard_griffin,decade_1960s,"non_fiction, nonfiction, history, memoir, classic, biography, race, african_american, sociology, memoir",103
1907,2011,1840511,Snuff,author_chuck_palahniuk,decade_2000s,"fiction, chuck_palahniuk, contemporary, palahniuk, novel, adult, american, humor, literature, general_fiction",109
1908,2012,13140,"Jack & Jill (Alex Cross, #3)",author_james_patterson,decade_1990s,"james_patterson, mystery, fiction, alex_cross, thriller, crime, series, patterson, alex_cross_series, suspense",110
1909,2013,5015,Saturday,author_ian_mcewan,decade_2000s,"fiction, contemporary, contemporary_fiction, british, literature, literary_fiction, english, novel, ian_mcewan, adult_fiction",125
1910,2014,185911,"When the Bough Breaks (Alex Delaware, #1)",author_jonathan_kellerman,decade_1980s,"mystery, crime, thriller, series, mystery_thriller, alex_delaware, mystery, fiction, jonathan_kellerman, suspense",113
1911,2015,83674,The Bridges of Madison County,author_robert_james_waller,decade_1990s,"fiction, romance, chick_lit, classic, contemporary, contemporary_fiction, adult_fiction, novel, adult, general_fiction",118
1912,2016,4494917,"Gone Tomorrow (Jack Reacher, #13)",author_lee_child,decade_2000s,"lee_child, thriller, fiction, mystery, jack_reacher, crime, reacher, suspense, thriller, action",95
1913,2017,4588949,"The Sorceress (The Secrets of the Immortal Nicholas Flamel, #3)",author_michael_scott,decade_2000s,"fantasy, young_adult, fiction, magic, series, mythology, adventure, nicholas_flamel, urban_fantasy, michael_scott",113
1914,2018,13507212,"Bring Up the Bodies (Thomas Cromwell, #2)",author_hilary_mantel,decade_2010s,"historical_fiction, fiction, historical, history, england, series, british, tudor, literary_fiction, literature",111
1915,2019,2921082,"The Maze of Bones  (The 39 Clues, #1)",author_rick_riordan,decade_2000s,"mystery, adventure, young_adult, clue, series, fiction, childrens, fantasy, middle_grade, rick_riordan",102
1916,2020,603204,How to Cook Everything: Simple Recipes for Great Food,author_mark_bittman,decade_1990s,"cooking, food, non_fiction, reference, nonfiction, food_and_cooking, cook, buy, food_cooking, cooking_food",106
1917,2021,690926,"The Twilight Collection (Twilight, #1-3)",author_stephenie_meyer,decade_2000s,"young_adult, fantasy, vampire, romance, twilight, fiction, vampire, paranormal, series, paranormal_romance",106
1918,2022,857502,Concerning the Spiritual in Art,author_wassily_kandinsky,decade_1910s,"art, non_fiction, philosophy, art_history, nonfiction, religion, spirituality, spiritual, arte, art",99
1919,2023,186190,"Forrest Gump (Forrest Gump, #1)",author_winston_groom,decade_1980s,"fiction, humor, historical_fiction, classic, movie, novel, humour, movie, adventure, novel",90
1920,2024,11991,The Fall,author_albert_camus author_justin_obrien,decade_1950s,"fiction, philosophy, classic, french, literature, french_literature, existentialism, novel, france, novel",105
1921,2025,7572,Even Cowgirls Get the Blues,author_tom_robbins,decade_1970s,"fiction, humor, novel, literature, contemporary, magical_realism, general_fiction, tom_robbins, american, contemporary_fiction",126
1922,2026,6138,The Moonstone,author_wilkie_collins author_carolyn_g_heilbrun,decade_1860s,"classic, mystery, fiction, classic, victorian, crime, century, literature, mystery, british",91
1923,2027,374233,If on a Winter's Night a Traveler,author_italo_calvino author_william_weaver,decade_1970s,"classic, italian, literature, novel, italy, magical_realism, italian_literature, literary_fiction, novel, buy",109
1924,2028,13521,"Son of a Witch (The Wicked Years, #2)",author_gregory_maguire author_douglas_smith,decade_2000s,"fantasy, gregory_maguire, fiction, adult, sci_fantasy, magic, retellings, adventure, witch, adult_fiction",105
1925,2029,815309,On Chesil Beach,author_ian_mcewan,decade_2000s,"fiction, contemporary, historical_fiction, literary_fiction, british, literature, novel, contemporary_fiction, romance, england",127
1926,2030,64854,"M is for Malice (Kinsey Millhone, #13)",author_sue_grafton,decade_1990s,"mystery, sue_grafton, fiction, mystery, series, crime, grafton, detective, kinsey_millhone, grafton_sue",103
1927,2031,6531,"Point of Origin (Kay Scarpetta, #9)",author_patricia_cornwell,decade_1990s,"mystery, patricia_cornwell, crime, fiction, thriller, series, kay_scarpetta, mystery, suspense, cornwell",104
1928,2032,106264,"Sarah, Plain and Tall (Sarah, Plain and Tall, #1)",author_patricia_maclachlan,decade_1980s,"classic, child, child, newbery, young_adult, childhood, kid, middle_grade, historical_fiction, childhood",104
1929,2034,33454,"Bloodsucking Fiends (A Love Story, #1)",author_christopher_moore,decade_1990s,"humor, fiction, fantasy, vampire, paranormal, comedy, urban_fantasy, vampire, series, horror",92
1930,2035,7857195,Squirrel Seeks Chipmunk: A Modest Bestiary,author_david_sedaris author_ian_falconer,decade_2010s,"fiction, short_story, comedy, animal, humour, humor, non_fiction, audio, funny, adult",85
1931,2036,7015403,The Gifts of Imperfection: Let Go of Who You Think You're Supposed to Be and Embrace Who You Are,author_bren_brown,decade_2010s,"non_fiction, psychology, self_help, nonfiction, self_improvement, personal_development, spirituality, inspirational, audible, personal_growth",141
1932,2037,28214365,Commonwealth,author_ann_patchett,decade_2010s,"fiction, literary_fiction, historical_fiction, audio, contemporary_fiction, adult_fiction, contemporary, family, adult, novel",125
1933,2038,6267237,"The Van Alen Legacy (Blue Bloods, #4)",author_melissa_de_la_cruz,decade_2000s,"vampire, young_adult, fantasy, paranormal, vampire, series, blue_blood, romance, angel, melissa_cruz",100
1934,2039,133526,Blueberries for Sal,author_robert_mccloskey,decade_1940s,"childrens, child, child, kid, fiction, classic, caldecott, childhood, childhood, child_literature",97
